,0,1
637,"When I think about AI, I think about the fact that depending on how big your pool of information is, if the technology is the same......as somebody else's, you should be able to win if you have a bigger pool of information. So then you have the biggest pool of information. Then the question becomes, can other people buy the information sufficiently to replicate what you have in your pool of data?","{'neg': 0.0, 'neu': 0.947, 'pos': 0.053, 'compound': 0.5859}"
638,"So the mortgage strategy, if I'm correct, changed a little bit post crisis and I think you've been more focused on working with potentially Fannie and Freddie for the alpha book. But for you, jumbo mortgage obviously is front and center, the most important out of the mortgage products. Could you just give us a sense as to where you think the growth rates are in this industry? Because we have affordability coming back into question with certain folks, and it doesn't look like you're as involved with the first-time home buyer. But tell me if I'm wrong.","{'neg': 0.086, 'neu': 0.816, 'pos': 0.099, 'compound': 0.1035}"
639,"Okay. In terms of the mortgage originations in 2017, I think at Investor Day there was a comment around 25% decline in mortgage originations. Given refi down with over higher rates, as you mentioned, is that still a good number, or is there a changes (sic) [change] (38:27) there?","{'neg': 0.0, 'neu': 0.873, 'pos': 0.127, 'compound': 0.6249}"
640,"And then just the other question around working with the agencies to talk through or at least to try to make mortgages more available to consumers, what changes would you suggest the regulators to make?Okay. And appetite for the changes, do you think it's increasing?","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
641,"Okay. And then you're making investments on the technology front with regard to mortgage applications.Is that all rolled out at this stage for the…And that'll be out next year, you think?","{'neg': 0.0, 'neu': 0.94, 'pos': 0.06, 'compound': 0.2263}"
642,Can you just walk us through your strategy in auto leasing? I think you mentioned a decision or there was a decision to ramp up lease growth. Is that…,"{'neg': 0.0, 'neu': 0.906, 'pos': 0.094, 'compound': 0.3818}"
643,"And could you talk a little bit on the loan side, indirect versus direct, because at Investor Day you had some pretty cool technology that I made people stay late for to show me.What you're doing with direct auto lending. Is that simpatico? Or is that being competitive?The trade-in is a really a key part of…","{'neg': 0.0, 'neu': 0.895, 'pos': 0.105, 'compound': 0.7059}"
644,"Can we talk last about expenses? So at Investor Day, I don't think there was specific guidance around expenses for CCB, but we know that overall JPM has strong message on toeing the line on expenses. You're doing a lot of technology investment.How much of that is self-funded, or should we expect to see a little bump up in expenses here while you go through this?","{'neg': 0.0, 'neu': 0.928, 'pos': 0.072, 'compound': 0.7013}"
645,"Does your goal for expense ratio in the business or pre-tax margin, I should say…...still holds this year?And your pre-tax margin (sic) [overhead ratio] (46:06) goal for the CCB over a cycle is still running at what? 52-ish something?","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
646,"And you are taking control over all those areas now with Zames' announcement, is that right? For your business…","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
647,"Okay. Great. So as you all probably know, Mary is responsible for all of branches distribution at Wells Fargo Consumer, really, that's how I think about it. And we did have the sales practice issue, which happened last year, right? And so, I wanted to just dig in a little bit as to what you were doing with the branch employees to help make sure it doesn't happen again and also hear from them what their recommendations are for you and your management team.","{'neg': 0.0, 'neu': 0.831, 'pos': 0.169, 'compound': 0.9231}"
648,"And so, your new compensation framework was rolled out recently, I believe, right? And your team did get the benefit of understanding how they are scoring on that compensation plan in the most recent couple of months, is that right?","{'neg': 0.0, 'neu': 0.919, 'pos': 0.081, 'compound': 0.5204}"
649,"So, as an investor, obviously, we're looking to you to drive high-quality growth. And where do you see you are on that path of resetting the bar at the branches versus getting everybody engaged and driving towards the same kind of growth goals?","{'neg': 0.0, 'neu': 0.835, 'pos': 0.165, 'compound': 0.7845}"
650,"Can you talk a little bit about some of the opportunities and things that you're thinking about for the future? For example, I know when we met at Investor Day, we were talking about, is there something on the product side that we should do for customers – that Wells Fargo is thinking of doing for customers, that kind of...","{'neg': 0.0, 'neu': 0.871, 'pos': 0.129, 'compound': 0.7906}"
651,Okay. And anything you're seeing millennial versus older than millennials?Yeah. I didn't think millennials were going to branches.,"{'neg': 0.0, 'neu': 0.894, 'pos': 0.106, 'compound': 0.2263}"
652,"Okay. Sounds like a big number. One of the other questions is on loyalty versus satisfaction. And I don't know if everybody in the room knows this, but Wachovia before Wells Fargo, but Wachovia was best-in-class on loyalty in the industry and the consumer bank. And I'm just wondering, you were in the organization at that time, are there any tips and tricks that maybe you haven't leveraged at Wells Fargo yet and maybe you could help the audience understand why is loyalty so important and what are you doing to drive that further?","{'neg': 0.016, 'neu': 0.718, 'pos': 0.266, 'compound': 0.9774}"
653,"So when we see your chart on customer satisfaction and customer loyalty and they track together, is there something you can do to kind of have that step function increase, or is it just a gradual over time improvement that you're looking for?","{'neg': 0.0, 'neu': 0.765, 'pos': 0.235, 'compound': 0.8934}"
654,Okay. Is there anything different you do in this era of social media to try to influence your customer set?,"{'neg': 0.0, 'neu': 0.909, 'pos': 0.091, 'compound': 0.2263}"
